ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5052,HR356738,6/4/09,058XX W OHIO ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1511,15,29,25,01A,1137400,1903387,2009,8/17/15 15:03,41.89104034,-87.77085351,"(41.891040339, -87.77085351)"
5049,HR355044,6/3/09,077XX S NORMAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,621,6,17,69,01A,1174301,1853682,2009,8/17/15 15:03,41.7539016,-87.63681434,"(41.753901595, -87.636814339)"
5050,HR355208,6/3/09,083XX S BRANDON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,424,4,10,46,01A,1198937,1850042,2009,8/17/15 15:03,41.7433304,-87.54665541,"(41.743330403, -87.546655412)"
5047,HR351627,6/1/09,037XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,TRUE,FALSE,833,8,18,70,01A,1152260,1851960,2009,8/17/15 15:03,41.74963741,-87.7176329,"(41.749637411, -87.717632896)"
5048,HR351507,6/1/09,060XX S HERMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,714,7,15,67,01A,1165714,1864650,2009,8/17/15 15:03,41.78418571,-87.66797185,"(41.784185713, -87.667971852)"
5045,HR350881,5/31/09,008XX E 80TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,631,6,8,44,01A,1183167,1852140,2009,8/17/15 15:03,41.74946863,-87.60437164,"(41.749468625, -87.604371641)"
5044,HR350205,5/31/09,011XX N KILDARE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1111,11,37,23,01A,1147505,1907152,2009,8/17/15 15:03,41.90118413,-87.73364575,"(41.901184134, -87.733645747)"
5043,HR350205,5/31/09,011XX N KILDARE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1111,11,37,23,01A,1147505,1907152,2009,8/17/15 15:03,41.90118413,-87.73364575,"(41.901184134, -87.733645747)"
5046,HR350130,5/31/09,002XX N SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1212,12,27,28,01A,1170053,1901756,2009,8/17/15 15:03,41.88591478,-87.65098272,"(41.885914781, -87.650982715)"
5041,HR349953,5/31/09,105XX S INDIANA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,512,5,9,49,01A,1179452,1834941,2009,8/17/15 15:03,41.70235797,-87.61850815,"(41.702357973, -87.618508148)"
5042,HR349954,5/31/09,064XX S RICHMOND ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,823,8,15,66,01A,1157820,1861865,2009,8/17/15 15:03,41.77670725,-87.69699004,"(41.776707254, -87.696990038)"
5039,HR349878,5/30/09,009XX E 104TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,512,5,9,50,01A,1184238,1836191,2009,8/17/15 15:03,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
5040,HR348652,5/30/09,047XX N SHERIDAN RD,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,FALSE,FALSE,2312,19,46,3,01A,1168771,1931872,2009,8/17/15 15:03,41.96858249,-87.65481532,"(41.968582486, -87.654815321)"
5038,HR345694,5/29/09,057XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,713,7,16,67,01A,1167320,1866573,2009,8/17/15 15:03,41.78942841,-87.66202858,"(41.789428406, -87.662028583)"
5037,HR346508,5/29/09,042XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1132,11,28,26,01A,1148118,1898016,2009,8/17/15 15:03,41.87610216,-87.73162943,"(41.876102164, -87.731629432)"
5036,HR346451,5/29/09,083XX S COLFAX AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,423,4,7,46,01A,1194954,1850127,2009,8/17/15 15:03,41.74366264,-87.56124624,"(41.743662642, -87.561246242)"
5035,HR339591,5/25/09,039XX W 47TH ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,FALSE,FALSE,821,8,14,57,01A,1150942,1873179,2009,8/17/15 15:03,41.80789148,-87.7219098,"(41.807891479, -87.721909802)"
5034,HR338841,5/24/09,068XX S INDIANA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,322,3,20,69,01A,1178775,1859679,2009,8/17/15 15:03,41.77025746,-87.62023658,"(41.770257456, -87.620236576)"
5033,HR337828,5/23/09,011XX S INDEPENDENCE BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1133,11,24,29,01A,1151263,1894938,2009,8/17/15 15:03,41.86759471,-87.72016273,"(41.867594705, -87.720162727)"
5032,HR337390,5/23/09,059XX S RACINE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,712,7,16,68,01A,1169336,1865429,2009,8/17/15 15:03,41.7862457,-87.65466966,"(41.786245702, -87.654669662)"
5031,HR334337,5/21/09,015XX N LEAMINGTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,TRUE,FALSE,2533,25,37,25,01A,1141756,1909808,2009,8/17/15 15:03,41.90858084,-87.75469679,"(41.908580837, -87.754696789)"
5030,HR334204,5/21/09,030XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1134,11,28,27,01A,1156019,1898003,2009,8/17/15 15:03,41.87591083,-87.7026199,"(41.875910833, -87.702619904)"
5028,HR334220,5/21/09,065XX S EVANS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,321,3,20,42,01A,1182341,1861912,2009,8/17/15 15:03,41.77630315,-87.60709609,"(41.776303146, -87.607096088)"
5029,HR334204,5/21/09,030XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1134,11,28,27,01A,1156019,1898003,2009,8/17/15 15:03,41.87591083,-87.7026199,"(41.875910833, -87.702619904)"
5027,HR332287,5/20/09,094XX S BURNSIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,633,6,9,44,01A,1182723,1842512,2009,8/17/15 15:03,41.72305861,-87.60629666,"(41.723058613, -87.606296659)"
5026,HR328725,5/19/09,012XX N CALIFORNIA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1423,14,26,24,01A,1157498,1908297,2009,8/17/15 15:03,41.90412856,-87.6969092,"(41.90412856, -87.696909199)"
5024,HR326823,5/18/09,089XX S HERMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,2221,22,21,71,01A,1166241,1845460,2009,8/17/15 15:03,41.7315145,-87.66658497,"(41.731514496, -87.666584965)"
5023,HR326567,5/17/09,038XX S WELLS ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,FALSE,FALSE,925,9,3,34,01A,1175274,1879332,2009,8/17/15 15:03,41.82426619,-87.63248239,"(41.824266191, -87.632482389)"
5020,HR326833,5/17/09,073XX S MERRILL AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,FALSE,FALSE,333,3,5,43,01A,1191826,1856636,2009,8/17/15 15:03,41.76160033,-87.57249635,"(41.761600332, -87.572496353)"
5025,HR325934,5/17/09,071XX S BELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,832,8,18,66,01A,1162642,1857180,2009,8/17/15 15:03,41.76375169,-87.67944327,"(41.763751687, -87.679443268)"
5022,HR325243,5/17/09,051XX W NORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,2533,25,37,25,01A,1141672,1910146,2009,8/17/15 15:03,41.9095099,-87.754997,"(41.909509901, -87.754996996)"
5019,HR325092,5/16/09,083XX S BRANDON AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,424,4,10,46,01A,1198927,1850428,2009,8/17/15 15:03,41.74438987,-87.54667912,"(41.744389865, -87.546679123)"
5021,HR323676,5/16/09,048XX W POLK ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1533,15,24,25,01A,1144231,1895858,2009,8/17/15 15:03,41.87025423,-87.74595553,"(41.870254232, -87.745955525)"
5018,HR323649,5/16/09,038XX W OGDEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1014,10,24,29,01A,1151233,1889505,2009,8/17/15 15:03,41.8526865,-87.72041525,"(41.8526865, -87.720415251)"
5017,HR322891,5/15/09,006XX N PARKSIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,TRUE,FALSE,1511,15,29,25,01A,1138569,1903652,2009,8/17/15 15:03,41.89174642,-87.76655385,"(41.891746423, -87.766553852)"
5016,HR322143,5/15/09,020XX W GARFIELD BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,915,9,16,61,01A,1163839,1868180,2009,8/17/15 15:03,41.79391209,-87.6747472,"(41.793912094, -87.674747204)"
5015,HR321154,5/14/09,047XX W NORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,TRUE,FALSE,2533,25,37,25,01A,1144275,1910209,2009,8/17/15 15:03,41.90963422,-87.745433,"(41.909634221, -87.745433001)"
5014,HR318130,5/13/09,055XX W CONGRESS PKWY,110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,FALSE,FALSE,1522,15,29,25,01A,1139707,1897139,2009,8/17/15 15:03,41.87385321,-87.76253352,"(41.873853214, -87.762533524)"
5013,HR317986,5/13/09,051XX S WOLCOTT AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,915,9,16,61,01A,1164553,1870595,2009,8/17/15 15:03,41.80052411,-87.67206088,"(41.80052411, -87.672060878)"
5012,HR309699,5/8/09,082XX S BUFFALO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,424,4,7,46,01A,1199579,1850755,2009,8/17/15 15:03,41.7452708,-87.54427919,"(41.745270795, -87.54427919)"
5010,HR305751,5/6/09,044XX W ADAMS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1113,11,28,26,01A,1146789,1898643,2009,8/17/15 15:03,41.87784819,-87.7364931,"(41.877848189, -87.736493098)"
5009,HR303624,5/5/09,059XX S NORMAL BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,711,7,20,68,01A,1173979,1865520,2009,8/17/15 15:03,41.78639359,-87.63764345,"(41.786393587, -87.637643447)"
5008,HR300068,5/3/09,048XX N TROY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1713,17,33,14,01A,1154504,1931920,2009,8/17/15 15:03,41.96901226,-87.70727329,"(41.969012263, -87.70727329)"
5007,HR300928,5/3/09,075XX S COLES AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,421,4,7,43,01A,1195976,1855570,2009,8/17/15 15:03,41.75857342,-87.55732176,"(41.758573421, -87.557321761)"
5006,HR300442,5/3/09,010XX N KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,TRUE,1311,12,26,24,01A,1154847,1906680,2009,8/17/15 15:03,41.89974492,-87.70669043,"(41.899744922, -87.706690432)"
5005,HR300442,5/3/09,010XX N KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,TRUE,1311,12,26,24,01A,1154847,1906680,2009,8/17/15 15:03,41.89974492,-87.70669043,"(41.899744922, -87.706690432)"
5004,HR300068,5/3/09,048XX N TROY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1713,17,33,14,01A,1154504,1931920,2009,8/17/15 15:03,41.96901226,-87.70727329,"(41.969012263, -87.70727329)"
5003,HR299284,5/2/09,030XX W 54TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,911,9,14,63,01A,1156996,1868341,2009,8/17/15 15:03,41.79449502,-87.69983589,"(41.794495017, -87.699835894)"
5002,HR298549,5/2/09,003XX E 107TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,513,5,9,49,01A,1180573,1834090,2009,8/17/15 15:03,41.69999711,-87.61442939,"(41.699997107, -87.614429394)"
5011,HP332222,5/2/09,083XX S SAGINAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,423,4,7,46,01A,1195282,1850285,2009,8/17/15 15:03,41.74408813,-87.56003925,"(41.744088125, -87.560039248)"
5001,HR298598,5/2/09,105XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,512,5,9,49,01A,1178438,1835159,2009,8/17/15 15:03,41.70297923,-87.62221453,"(41.702979231, -87.622214525)"
5000,HR298217,5/2/09,071XX S WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,831,8,18,66,01A,1159605,1857285,2009,8/17/15 15:03,41.76410264,-87.69057174,"(41.764102636, -87.690571736)"
4997,HR294865,4/30/09,053XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1524,15,37,25,01A,1140417,1904813,2009,8/17/15 15:03,41.89489865,-87.75973838,"(41.894898651, -87.75973838)"
4999,HP247802,4/30/09,004XX N LARAMIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,FALSE,FALSE,1532,15,28,25,01A,1141629,1902341,2009,8/17/15 15:03,41.88809286,-87.75534813,"(41.888092864, -87.755348129)"
4996,HR292822,4/28/09,009XX W GARFIELD BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,712,7,16,68,01A,1170772,1868221,2009,8/17/15 15:03,41.79387604,-87.64932313,"(41.793876041, -87.649323127)"
4993,HR290192,4/27/09,034XX S GILES AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,2112,2,2,35,01A,1178828,1882253,2009,8/17/15 15:03,41.83220135,-87.61935497,"(41.832201345, -87.61935497)"
4995,HR289324,4/27/09,018XX N ST LOUIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1422,14,26,22,01A,1152964,1912196,2009,8/17/15 15:03,41.91491887,-87.71346033,"(41.914918867, -87.713460329)"
4994,HR289440,4/27/09,078XX S ESSEX AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,421,4,7,43,01A,1194218,1853568,2009,8/17/15 15:03,41.75312311,-87.56383019,"(41.753123114, -87.563830192)"
4992,HR288591,4/26/09,132XX S ELLIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,TRUE,533,5,9,54,01A,1185543,1817537,2009,8/17/15 15:03,41.65445815,-87.5967496,"(41.654458146, -87.596749603)"
4990,HR287259,4/25/09,052XX S CARPENTER ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,934,9,16,61,01A,1170201,1870148,2009,8/17/15 15:03,41.79917639,-87.65136089,"(41.799176392, -87.651360887)"
4991,HR284228,4/24/09,016XX S LOOMIS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1222,12,25,31,01A,1167301,1892084,2009,8/17/15 15:03,41.85943364,-87.66136665,"(41.85943364, -87.661366648)"
4989,HR284163,4/23/09,014XX N MASON AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,2531,25,29,25,01A,1136428,1908941,2009,8/17/15 15:03,41.90629864,-87.77429033,"(41.906298644, -87.774290333)"
4987,HR283237,4/23/09,020XX W HOWARD ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,2424,24,49,1,01A,1161107,1950355,2009,8/17/15 15:03,42.01946356,-87.68247894,"(42.019463558, -87.682478942)"
4988,HR283222,4/23/09,038XX W FLOURNOY ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,1133,11,24,26,01A,1150968,1896757,2009,8/17/15 15:03,41.87259203,-87.72119811,"(41.872592025, -87.721198108)"
4985,HR281062,4/23/09,044XX W WALTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1111,11,37,23,01A,1146679,1905959,2009,8/17/15 15:03,41.89792622,-87.73671022,"(41.897926219, -87.736710223)"
4983,HR282367,4/22/09,078XX S DR MARTIN LUTHER KING JR DR,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,FALSE,FALSE,623,6,6,69,01A,1180266,1853017,2009,8/17/15 15:03,41.75194216,-87.61497516,"(41.751942164, -87.614975155)"
4982,HR282315,4/22/09,070XX S SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,733,7,17,68,01A,1171189,1858192,2009,8/17/15 15:03,41.76634618,-87.64808708,"(41.766346177, -87.648087078)"
4984,HR281876,4/22/09,010XX N MONTICELLO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1112,11,27,23,01A,1151852,1906771,2009,8/17/15 15:03,41.90005414,-87.71768875,"(41.900054139, -87.717688754)"
4986,HR281312,4/22/09,091XX S STONY ISLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,FALSE,FALSE,413,4,8,48,01A,1188502,1844875,2009,8/17/15 15:03,41.72940705,-87.58505378,"(41.729407053, -87.585053781)"
4981,HR280712,4/22/09,107XX S HOXIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,434,4,10,51,01A,1195226,1834222,2009,8/17/15 15:03,41.70001117,-87.56077261,"(41.700011165, -87.560772612)"
4980,HR278817,4/21/09,063XX S ELLIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,314,3,20,42,01A,1184146,1863171,2009,8/17/15 15:03,41.77971594,-87.60043982,"(41.779715936, -87.600439817)"
4978,HR276507,4/19/09,010XX N MASON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1511,15,29,25,01A,1136506,1906388,2009,8/17/15 15:03,41.8992915,-87.77406495,"(41.899291501, -87.774064945)"
4979,HR276501,4/19/09,033XX W DIVISION ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1422,14,26,23,01A,1153881,1907785,2009,8/17/15 15:03,41.90279645,-87.71020909,"(41.902796452, -87.710209093)"
4977,HR275869,4/19/09,005XX W 85TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,622,6,21,71,01A,1173987,1848476,2009,8/17/15 15:03,41.73962264,-87.63811918,"(41.739622639, -87.638119181)"
4974,HR274087,4/18/09,071XX S VINCENNES AVE,110,HOMICIDE,FIRST DEGREE MURDER,CAR WASH,FALSE,FALSE,731,7,6,69,01A,1176561,1857529,2009,8/17/15 15:03,41.7644077,-87.62841673,"(41.764407702, -87.628416731)"
4975,HR273116,4/17/09,079XX S DR MARTIN LUTHER KING JR DR,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,623,6,6,44,01A,1180275,1852549,2009,8/17/15 15:03,41.75065771,-87.61495649,"(41.750657714, -87.614956494)"
4976,HR273093,4/17/09,033XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1124,11,28,27,01A,1154114,1899819,2009,8/17/15 15:03,41.88093233,-87.70956595,"(41.880932326, -87.709565954)"
4973,HR271696,4/17/09,017XX W 50TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,FALSE,FALSE,931,9,16,61,01A,1165403,1871542,2009,8/17/15 15:03,41.8031048,-87.66891681,"(41.803104804, -87.668916807)"
4998,HR266312,4/16/09,013XX S THROOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1231,12,2,28,01A,1167921,1893776,2009,8/17/15 15:03,41.86406329,-87.65904205,"(41.864063293, -87.659042047)"
4972,HR269494,4/15/09,044XX W LEXINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1131,11,24,26,01A,1146967,1896346,2009,8/17/15 15:03,41.87154155,-87.73589822,"(41.871541549, -87.735898224)"
4971,HR267890,4/14/09,016XX W 119TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,2234,22,34,75,01A,1167246,1825785,2009,8/17/15 15:03,41.67750169,-87.66346391,"(41.677501688, -87.663463911)"
4970,HR257562,4/9/09,026XX W 24TH PL,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1034,10,12,30,01A,1159114,1887744,2009,8/17/15 15:03,41.84769612,-87.69153773,"(41.847696119, -87.691537729)"
4969,HR258914,4/9/09,043XX W THOMAS ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,1111,11,37,23,01A,1147158,1906975,2009,8/17/15 15:03,41.90070508,-87.73492486,"(41.900705077, -87.734924857)"
4968,HR258439,4/8/09,093XX S GREENWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,TRUE,FALSE,413,4,8,47,01A,1185179,1843112,2009,8/17/15 15:03,41.72464781,-87.59728188,"(41.724647811, -87.597281878)"
4967,HR257628,4/8/09,077XX S CARPENTER ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,TRUE,FALSE,612,6,17,71,01A,1170656,1853451,2009,8/17/15 15:03,41.7533479,-87.65017872,"(41.753347902, -87.650178718)"
4965,HR247290,4/7/09,014XX N MASON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2531,25,29,25,01A,1136430,1908867,2009,8/17/15 15:03,41.90609554,-87.77428476,"(41.906095544, -87.774284758)"
4966,HR254775,4/6/09,006XX N RIDGEWAY AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,1122,11,27,23,01A,1151276,1903907,2009,8/17/15 15:03,41.89220636,-87.71987965,"(41.892206358, -87.719879646)"
4964,HR253677,4/5/09,062XX S CAMPBELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,825,8,15,66,01A,1160778,1863120,2009,8/17/15 15:03,41.78009057,-87.68611144,"(41.780090573, -87.686111436)"
4962,HR250767,4/4/09,064XX S INGLESIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,314,3,20,42,01A,1183833,1862486,2009,8/17/15 15:03,41.77784355,-87.60160867,"(41.777843549, -87.601608671)"
4961,HR249864,4/3/09,054XX W DIVISION ST,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,TRUE,FALSE,1524,15,37,25,01A,1139756,1907462,2009,8/17/15 15:03,41.90217993,-87.76210131,"(41.902179926, -87.762101309)"
4960,HR248324,4/2/09,061XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,313,3,20,42,01A,1182619,1864520,2009,8/17/15 15:03,41.78345329,-87.6059961,"(41.783453292, -87.605996101)"
4959,HR245888,4/1/09,068XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,723,7,17,68,01A,1171488,1859471,2009,8/17/15 15:03,41.76984937,-87.64695372,"(41.769849367, -87.646953724)"
4958,HR240137,3/28/09,107XX S EGGLESTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,2233,22,34,49,01A,1175193,1833665,2009,8/17/15 15:03,41.69895239,-87.63414131,"(41.69895239, -87.634141308)"
4957,HR237423,3/27/09,041XX W TAYLOR ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1132,11,24,26,01A,1149001,1895453,2009,8/17/15 15:03,41.86905196,-87.72845365,"(41.869051962, -87.72845365)"
19268,HP365206,3/26/09,052XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,234,2,3,40,01A,1179370,1870429,2009,8/17/15 15:03,41.79974294,-87.61772761,"(41.799742941, -87.61772761)"
4956,HR233674,3/24/09,091XX S LOOMIS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2222,22,21,73,01A,1168597,1844242,2009,8/17/15 15:03,41.72812172,-87.65798903,"(41.728121719, -87.657989027)"
4955,HR228910,3/22/09,009XX E 84TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,632,6,8,44,01A,1183827,1849485,2009,8/17/15 15:03,41.74216765,-87.60203584,"(41.742167654, -87.602035843)"
4954,HR223990,3/19/09,032XX S LAWNDALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,1031,10,22,30,01A,1152224,1882780,2009,8/17/15 15:03,41.8342128,-87.71695509,"(41.834212796, -87.716955092)"
4953,HR221629,3/17/09,017XX N KARLOV AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,2534,25,30,23,01A,1148778,1911338,2009,8/17/15 15:03,41.91264642,-87.72886151,"(41.912646423, -87.728861513)"
4950,HR218925,3/17/09,015XX E 65TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,321,3,5,42,01A,1187548,1861871,2009,8/17/15 15:03,41.77606839,-87.58800913,"(41.776068387, -87.588009129)"
4952,HR217708,3/17/09,050XX W LE MOYNE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2533,25,37,25,01A,1142294,1909500,2009,8/17/15 15:03,41.90772568,-87.75272807,"(41.907725675, -87.752728072)"
4951,HR220087,3/17/09,018XX S MILLARD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1014,10,24,29,01A,1152333,1890732,2009,8/17/15 15:03,41.85603192,-87.71634552,"(41.856031917, -87.716345521)"
4949,HR217834,3/16/09,122XX S HARVARD AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,523,5,34,53,01A,1176165,1823701,2009,8/17/15 15:03,41.67158795,-87.63087979,"(41.671587946, -87.630879792)"
4948,HR214507,3/13/09,011XX W 110TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,2234,22,34,75,01A,1170688,1831854,2009,8/17/15 15:03,41.6940819,-87.65068906,"(41.694081896, -87.650689059)"
4947,HR209487,3/11/09,032XX W WALNUT ST,110,HOMICIDE,FIRST DEGREE MURDER,STAIRWELL,TRUE,FALSE,1123,11,28,27,01A,1154727,1901445,2009,8/17/15 15:03,41.88538199,-87.70727149,"(41.885381985, -87.707271494)"
4946,HR208717,3/10/09,049XX N RIDGEWAY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1712,17,39,14,01A,1150500,1932478,2009,8/17/15 15:03,41.9706228,-87.72198139,"(41.970622796, -87.721981386)"
4945,HR207222,3/9/09,116XX S CHURCH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2212,22,19,75,01A,1165334,1827516,2009,8/17/15 15:03,41.68229244,-87.67041371,"(41.682292438, -87.670413714)"
